sku_id,date,units_sold,month,day_of_week,is_weekend
SKU_FASH_002,2024-03-29,3,3,Friday,0
SKU_FASH_003,2024-03-29,3,3,Friday,0
SKU_FASH_004,2024-03-29,2,3,Friday,0
SKU_HOME_001,2024-03-29,4,3,Friday,0
SKU_HOME_002,2024-03-29,2,3,Friday,0
SKU_HOME_003,2024-03-29,2,3,Friday,0
SKU_HOME_004,2024-03-29,1,3,Friday,0
SKU_BEAUTY_001,2024-03-29,4,3,Friday,0
SKU_BEAUTY_002,2024-03-29,3,3,Friday,0
SKU_BEAUTY_003,2024-03-29,6,3,Friday,0
SKU_BEAUTY_004,2024-03-29,3,3,Friday,0
SKU_SPORTS_001,2024-03-29,3,3,Friday,0
SKU_SPORTS_002,2024-03-29,3,3,Friday,0
SKU_SPORTS_003,2024-03-29,0,3,Friday,0
SKU_SPORTS_004,2024-03-29,2,3,Friday,0
SKU_ELEC_001,2024-03-30,7,3,Saturday,1
SKU_ELEC_002,2024-03-30,5,3,Saturday,1
SKU_ELEC_003,2024-03-30,4,3,Saturday,1
SKU_ELEC_004,2024-03-30,10,3,Saturday,1
SKU_FASH_001,2024-03-30,6,3,Saturday,1
SKU_FASH_002,2024-03-30,4,3,Saturday,1
SKU_FASH_003,2024-03-30,4,3,Saturday,1
SKU_FASH_004,2024-03-30,2,3,Saturday,1
SKU_HOME_001,2024-03-30,5,3,Saturday,1
SKU_HOME_002,2024-03-30,3,3,Saturday,1
SKU_HOME_003,2024-03-30,3,3,Saturday,1
SKU_HOME_004,2024-03-30,0,3,Saturday,1
SKU_BEAUTY_001,2024-03-30,6,3,Saturday,1
SKU_BEAUTY_002,2024-03-30,6,3,Saturday,1
SKU_BEAUTY_003,2024-03-30,5,3,Saturday,1
SKU_BEAUTY_004,2024-03-30,0,3,Saturday,1
SKU_SPORTS_001,2024-03-30,4,3,Saturday,1
SKU_SPORTS_002,2024-03-30,5,3,Saturday,1
SKU_SPORTS_003,2024-03-30,1,3,Saturday,1
SKU_SPORTS_004,2024-03-30,3,3,Saturday,1
SKU_ELEC_001,2024-03-31,8,3,Sunday,1
SKU_ELEC_002,2024-03-31,5,3,Sunday,1
SKU_ELEC_003,2024-03-31,4,3,Sunday,1
SKU_ELEC_004,2024-03-31,11,3,Sunday,1
SKU_FASH_001,2024-03-31,0,3,Sunday,1
SKU_FASH_002,2024-03-31,4,3,Sunday,1
SKU_FASH_003,2024-03-31,4,3,Sunday,1
SKU_FASH_004,2024-03-31,0,3,Sunday,1
SKU_HOME_001,2024-03-31,5,3,Sunday,1
SKU_HOME_002,2024-03-31,3,3,Sunday,1
SKU_HOME_003,2024-03-31,2,3,Sunday,1
SKU_HOME_004,2024-03-31,2,3,Sunday,1
SKU_BEAUTY_001,2024-03-31,7,3,Sunday,1
SKU_BEAUTY_002,2024-03-31,5,3,Sunday,1
SKU_BEAUTY_003,2024-03-31,5,3,Sunday,1
SKU_BEAUTY_004,2024-03-31,2,3,Sunday,1
SKU_SPORTS_001,2024-03-31,4,3,Sunday,1
SKU_SPORTS_002,2024-03-31,6,3,Sunday,1
SKU_SPORTS_003,2024-03-31,1,3,Sunday,1
SKU_SPORTS_004,2024-03-31,2,3,Sunday,1
SKU_ELEC_001,2024-04-01,6,4,Monday,0
SKU_ELEC_002,2024-04-01,5,4,Monday,0
SKU_ELEC_003,2024-04-01,4,4,Monday,0
SKU_ELEC_004,2024-04-01,7,4,Monday,0
SKU_FASH_001,2024-04-01,6,4,Monday,0
SKU_FASH_002,2024-04-01,3,4,Monday,0
SKU_FASH_003,2024-04-01,3,4,Monday,0
SKU_FASH_004,2024-04-01,1,4,Monday,0
SKU_HOME_001,2024-04-01,6,4,Monday,0
SKU_HOME_002,2024-04-01,2,4,Monday,0
SKU_HOME_003,2024-04-01,1,4,Monday,0
SKU_HOME_004,2024-04-01,1,4,Monday,0
SKU_BEAUTY_001,2024-04-01,5,4,Monday,0
SKU_BEAUTY_002,2024-04-01,4,4,Monday,0
SKU_BEAUTY_003,2024-04-01,7,4,Monday,0
SKU_BEAUTY_004,2024-04-01,3,4,Monday,0
SKU_SPORTS_001,2024-04-01,3,4,Monday,0
SKU_SPORTS_002,2024-04-01,4,4,Monday,0
SKU_SPORTS_003,2024-04-01,2,4,Monday,0
SKU_SPORTS_004,2024-04-01,2,4,Monday,0
SKU_ELEC_001,2024-04-02,5,4,Tuesday,0
SKU_ELEC_002,2024-04-02,4,4,Tuesday,0
SKU_ELEC_003,2024-04-02,4,4,Tuesday,0
SKU_ELEC_004,2024-04-02,8,4,Tuesday,0
SKU_FASH_001,2024-04-02,6,4,Tuesday,0
SKU_FASH_002,2024-04-02,3,4,Tuesday,0
SKU_FASH_003,2024-04-02,3,4,Tuesday,0
SKU_FASH_004,2024-04-02,1,4,Tuesday,0
SKU_HOME_001,2024-04-02,6,4,Tuesday,0
SKU_HOME_002,2024-04-02,2,4,Tuesday,0
SKU_HOME_003,2024-04-02,1,4,Tuesday,0
SKU_HOME_004,2024-04-02,1,4,Tuesday,0
SKU_BEAUTY_001,2024-04-02,7,4,Tuesday,0
SKU_BEAUTY_002,2024-04-02,4,4,Tuesday,0
SKU_BEAUTY_003,2024-04-02,6,4,Tuesday,0
SKU_BEAUTY_004,2024-04-02,2,4,Tuesday,0
SKU_SPORTS_001,2024-04-02,3,4,Tuesday,0
SKU_SPORTS_002,2024-04-02,3,4,Tuesday,0
SKU_SPORTS_003,2024-04-02,2,4,Tuesday,0
SKU_SPORTS_004,2024-04-02,2,4,Tuesday,0
SKU_ELEC_001,2024-04-03,6,4,Wednesday,0
SKU_ELEC_002,2024-04-03,5,4,Wednesday,0
SKU_ELEC_003,2024-04-03,4,4,Wednesday,0
SKU_ELEC_004,2024-04-03,8,4,Wednesday,0
SKU_FASH_001,2024-04-03,5,4,Wednesday,0
SKU_FASH_002,2024-04-03,3,4,Wednesday,0
SKU_FASH_003,2024-04-03,3,4,Wednesday,0
SKU_FASH_004,2024-04-03,1,4,Wednesday,0
SKU_HOME_001,2024-04-03,5,4,Wednesday,0
SKU_HOME_002,2024-04-03,2,4,Wednesday,0
SKU_HOME_003,2024-04-03,1,4,Wednesday,0
SKU_HOME_004,2024-04-03,1,4,Wednesday,0
SKU_BEAUTY_001,2024-04-03,6,4,Wednesday,0
SKU_BEAUTY_002,2024-04-03,4,4,Wednesday,0
SKU_BEAUTY_003,2024-04-03,7,4,Wednesday,0
SKU_BEAUTY_004,2024-04-03,2,4,Wednesday,0
SKU_SPORTS_001,2024-04-03,3,4,Wednesday,0
SKU_SPORTS_002,2024-04-03,4,4,Wednesday,0
SKU_SPORTS_003,2024-04-03,3,4,Wednesday,0
SKU_SPORTS_004,2024-04-03,2,4,Wednesday,0
SKU_ELEC_001,2024-04-04,0,4,Thursday,0
SKU_ELEC_002,2024-04-04,4,4,Thursday,0
SKU_ELEC_003,2024-04-04,3,4,Thursday,0
SKU_ELEC_004,2024-04-04,10,4,Thursday,0
SKU_FASH_001,2024-04-04,7,4,Thursday,0
SKU_FASH_002,2024-04-04,3,4,Thursday,0
SKU_FASH_003,2024-04-04,3,4,Thursday,0
SKU_FASH_004,2024-04-04,1,4,Thursday,0
SKU_HOME_001,2024-04-04,5,4,Thursday,0
SKU_HOME_002,2024-04-04,2,4,Thursday,0
SKU_HOME_003,2024-04-04,1,4,Thursday,0
SKU_HOME_004,2024-04-04,1,4,Thursday,0
SKU_BEAUTY_001,2024-04-04,5,4,Thursday,0
SKU_BEAUTY_002,2024-04-04,4,4,Thursday,0
SKU_BEAUTY_003,2024-04-04,7,4,Thursday,0
SKU_BEAUTY_004,2024-04-04,2,4,Thursday,0
SKU_SPORTS_001,2024-04-04,3,4,Thursday,0
SKU_SPORTS_002,2024-04-04,3,4,Thursday,0
SKU_SPORTS_003,2024-04-04,2,4,Thursday,0
SKU_SPORTS_004,2024-04-04,2,4,Thursday,0
SKU_ELEC_001,2024-04-05,6,4,Friday,0
SKU_ELEC_002,2024-04-05,5,4,Friday,0
SKU_ELEC_003,2024-04-05,5,4,Friday,0
SKU_ELEC_004,2024-04-05,9,4,Friday,0
SKU_FASH_001,2024-04-05,7,4,Friday,0
SKU_FASH_002,2024-04-05,3,4,Friday,0
SKU_FASH_003,2024-04-05,3,4,Friday,0
SKU_FASH_004,2024-04-05,1,4,Friday,0
SKU_HOME_001,2024-04-05,4,4,Friday,0
SKU_HOME_002,2024-04-05,2,4,Friday,0
SKU_HOME_003,2024-04-05,1,4,Friday,0
SKU_HOME_004,2024-04-05,1,4,Friday,0
SKU_BEAUTY_001,2024-04-05,7,4,Friday,0
SKU_BEAUTY_002,2024-04-05,4,4,Friday,0
SKU_BEAUTY_003,2024-04-05,7,4,Friday,0
SKU_BEAUTY_004,2024-04-05,2,4,Friday,0
SKU_SPORTS_001,2024-04-05,2,4,Friday,0
SKU_SPORTS_002,2024-04-05,5,4,Friday,0
SKU_SPORTS_003,2024-04-05,2,4,Friday,0
SKU_SPORTS_004,2024-04-05,2,4,Friday,0
SKU_ELEC_001,2024-04-06,9,4,Saturday,1
SKU_ELEC_002,2024-04-06,6,4,Saturday,1
SKU_ELEC_003,2024-04-06,0,4,Saturday,1
SKU_ELEC_004,2024-04-06,10,4,Saturday,1
SKU_FASH_001,2024-04-06,9,4,Saturday,1
SKU_FASH_002,2024-04-06,4,4,Saturday,1
SKU_FASH_003,2024-04-06,4,4,Saturday,1
SKU_FASH_004,2024-04-06,1,4,Saturday,1
SKU_HOME_001,2024-04-06,6,4,Saturday,1
SKU_HOME_002,2024-04-06,2,4,Saturday,1
SKU_HOME_003,2024-04-06,2,4,Saturday,1
SKU_HOME_004,2024-04-06,1,4,Saturday,1
SKU_BEAUTY_001,2024-04-06,0,4,Saturday,1
SKU_BEAUTY_002,2024-04-06,5,4,Saturday,1
SKU_BEAUTY_003,2024-04-06,7,4,Saturday,1
SKU_BEAUTY_004,2024-04-06,3,4,Saturday,1
SKU_SPORTS_001,2024-04-06,4,4,Saturday,1
SKU_SPORTS_002,2024-04-06,4,4,Saturday,1
SKU_SPORTS_003,2024-04-06,3,4,Saturday,1
SKU_SPORTS_004,2024-04-06,0,4,Saturday,1
SKU_ELEC_001,2024-04-07,7,4,Sunday,1
SKU_ELEC_002,2024-04-07,4,4,Sunday,1
SKU_ELEC_003,2024-04-07,4,4,Sunday,1
SKU_ELEC_004,2024-04-07,0,4,Sunday,1
SKU_FASH_001,2024-04-07,8,4,Sunday,1
SKU_FASH_002,2024-04-07,4,4,Sunday,1
SKU_FASH_003,2024-04-07,3,4,Sunday,1
SKU_FASH_004,2024-04-07,1,4,Sunday,1
SKU_HOME_001,2024-04-07,6,4,Sunday,1
SKU_HOME_002,2024-04-07,2,4,Sunday,1
SKU_HOME_003,2024-04-07,2,4,Sunday,1
SKU_HOME_004,2024-04-07,1,4,Sunday,1
SKU_BEAUTY_001,2024-04-07,8,4,Sunday,1
SKU_BEAUTY_002,2024-04-07,4,4,Sunday,1
SKU_BEAUTY_003,2024-04-07,7,4,Sunday,1
SKU_BEAUTY_004,2024-04-07,2,4,Sunday,1
SKU_SPORTS_001,2024-04-07,4,4,Sunday,1
SKU_SPORTS_002,2024-04-07,5,4,Sunday,1
SKU_SPORTS_003,2024-04-07,2,4,Sunday,1
SKU_SPORTS_004,2024-04-07,2,4,Sunday,1
SKU_ELEC_001,2024-04-08,6,4,Monday,0
SKU_ELEC_002,2024-04-08,5,4,Monday,0
SKU_ELEC_003,2024-04-08,4,4,Monday,0
SKU_ELEC_004,2024-04-08,8,4,Monday,0
SKU_FASH_001,2024-04-08,7,4,Monday,0
SKU_FASH_002,2024-04-08,3,4,Monday,0
SKU_FASH_003,2024-04-08,3,4,Monday,0
SKU_FASH_004,2024-04-08,1,4,Monday,0
SKU_HOME_001,2024-04-08,6,4,Monday,0
SKU_HOME_002,2024-04-08,2,4,Monday,0
SKU_HOME_003,2024-04-08,1,4,Monday,0
SKU_HOME_004,2024-04-08,1,4,Monday,0
SKU_BEAUTY_001,2024-04-08,7,4,Monday,0
SKU_BEAUTY_002,2024-04-08,4,4,Monday,0
SKU_BEAUTY_003,2024-04-08,7,4,Monday,0
SKU_BEAUTY_004,2024-04-08,3,4,Monday,0
SKU_SPORTS_001,2024-04-08,3,4,Monday,0
SKU_SPORTS_002,2024-04-08,4,4,Monday,0
SKU_SPORTS_003,2024-04-08,3,4,Monday,0
SKU_SPORTS_004,2024-04-08,2,4,Monday,0
SKU_ELEC_001,2024-04-09,7,4,Tuesday,0
SKU_ELEC_002,2024-04-09,4,4,Tuesday,0
SKU_ELEC_003,2024-04-09,4,4,Tuesday,0
SKU_ELEC_004,2024-04-09,7,4,Tuesday,0
SKU_FASH_001,2024-04-09,7,4,Tuesday,0
SKU_FASH_002,2024-04-09,4,4,Tuesday,0
SKU_FASH_003,2024-04-09,3,4,Tuesday,0
SKU_FASH_004,2024-04-09,0,4,Tuesday,0
SKU_HOME_001,2024-04-09,0,4,Tuesday,0
SKU_HOME_002,2024-04-09,2,4,Tuesday,0
SKU_HOME_003,2024-04-09,1,4,Tuesday,0
SKU_HOME_004,2024-04-09,1,4,Tuesday,0
SKU_BEAUTY_001,2024-04-09,7,4,Tuesday,0
SKU_BEAUTY_002,2024-04-09,3,4,Tuesday,0
SKU_BEAUTY_003,2024-04-09,7,4,Tuesday,0
SKU_BEAUTY_004,2024-04-09,2,4,Tuesday,0
SKU_SPORTS_001,2024-04-09,3,4,Tuesday,0
SKU_SPORTS_002,2024-04-09,4,4,Tuesday,0
SKU_SPORTS_003,2024-04-09,2,4,Tuesday,0
SKU_SPORTS_004,2024-04-09,2,4,Tuesday,0
SKU_ELEC_001,2024-04-10,6,4,Wednesday,0
SKU_ELEC_002,2024-04-10,4,4,Wednesday,0
SKU_ELEC_003,2024-04-10,3,4,Wednesday,0
SKU_ELEC_004,2024-04-10,7,4,Wednesday,0
SKU_FASH_001,2024-04-10,0,4,Wednesday,0
SKU_FASH_002,2024-04-10,3,4,Wednesday,0
SKU_FASH_003,2024-04-10,3,4,Wednesday,0
SKU_FASH_004,2024-04-10,1,4,Wednesday,0
SKU_HOME_001,2024-04-10,4,4,Wednesday,0
SKU_HOME_002,2024-04-10,0,4,Wednesday,0
SKU_HOME_003,2024-04-10,1,4,Wednesday,0
SKU_HOME_004,2024-04-10,1,4,Wednesday,0
SKU_BEAUTY_001,2024-04-10,6,4,Wednesday,0
SKU_BEAUTY_002,2024-04-10,5,4,Wednesday,0
SKU_BEAUTY_003,2024-04-10,8,4,Wednesday,0
SKU_BEAUTY_004,2024-04-10,3,4,Wednesday,0
SKU_SPORTS_001,2024-04-10,2,4,Wednesday,0
SKU_SPORTS_002,2024-04-10,4,4,Wednesday,0
SKU_SPORTS_003,2024-04-10,3,4,Wednesday,0
SKU_SPORTS_004,2024-04-10,2,4,Wednesday,0
SKU_ELEC_001,2024-04-11,6,4,Thursday,0
SKU_ELEC_002,2024-04-11,4,4,Thursday,0
SKU_ELEC_003,2024-04-11,4,4,Thursday,0
SKU_ELEC_004,2024-04-11,9,4,Thursday,0
SKU_FASH_001,2024-04-11,0,4,Thursday,0
SKU_FASH_002,2024-04-11,3,4,Thursday,0
SKU_FASH_003,2024-04-11,3,4,Thursday,0
SKU_FASH_004,2024-04-11,0,4,Thursday,0
SKU_HOME_001,2024-04-11,6,4,Thursday,0
SKU_HOME_002,2024-04-11,2,4,Thursday,0
SKU_HOME_003,2024-04-11,1,4,Thursday,0
SKU_HOME_004,2024-04-11,1,4,Thursday,0
SKU_BEAUTY_001,2024-04-11,8,4,Thursday,0
SKU_BEAUTY_002,2024-04-11,3,4,Thursday,0
SKU_BEAUTY_003,2024-04-11,7,4,Thursday,0
SKU_BEAUTY_004,2024-04-11,0,4,Thursday,0
SKU_SPORTS_001,2024-04-11,3,4,Thursday,0
SKU_SPORTS_002,2024-04-11,0,4,Thursday,0
SKU_SPORTS_003,2024-04-11,2,4,Thursday,0
SKU_SPORTS_004,2024-04-11,2,4,Thursday,0
SKU_ELEC_001,2024-04-12,6,4,Friday,0
SKU_ELEC_002,2024-04-12,4,4,Friday,0
SKU_ELEC_003,2024-04-12,4,4,Friday,0
SKU_ELEC_004,2024-04-12,7,4,Friday,0
SKU_FASH_001,2024-04-12,6,4,Friday,0
SKU_FASH_002,2024-04-12,3,4,Friday,0
SKU_FASH_003,2024-04-12,3,4,Friday,0
SKU_FASH_004,2024-04-12,1,4,Friday,0
SKU_HOME_001,2024-04-12,5,4,Friday,0
SKU_HOME_002,2024-04-12,2,4,Friday,0
SKU_HOME_003,2024-04-12,1,4,Friday,0
SKU_HOME_004,2024-04-12,1,4,Friday,0
SKU_BEAUTY_001,2024-04-12,6,4,Friday,0
SKU_BEAUTY_002,2024-04-12,3,4,Friday,0
SKU_BEAUTY_003,2024-04-12,7,4,Friday,0
SKU_BEAUTY_004,2024-04-12,3,4,Friday,0
SKU_SPORTS_001,2024-04-12,3,4,Friday,0
SKU_SPORTS_002,2024-04-12,4,4,Friday,0
SKU_SPORTS_003,2024-04-12,2,4,Friday,0
SKU_SPORTS_004,2024-04-12,2,4,Friday,0
SKU_ELEC_001,2024-04-13,9,4,Saturday,1
SKU_ELEC_002,2024-04-13,4,4,Saturday,1
SKU_ELEC_003,2024-04-13,4,4,Saturday,1
SKU_ELEC_004,2024-04-13,10,4,Saturday,1
SKU_FASH_001,2024-04-13,7,4,Saturday,1
SKU_FASH_002,2024-04-13,3,4,Saturday,1
SKU_FASH_003,2024-04-13,4,4,Saturday,1
SKU_FASH_004,2024-04-13,2,4,Saturday,1
SKU_HOME_001,2024-04-13,5,4,Saturday,1
SKU_HOME_002,2024-04-13,3,4,Saturday,1
SKU_HOME_003,2024-04-13,1,4,Saturday,1
SKU_HOME_004,2024-04-13,1,4,Saturday,1
SKU_BEAUTY_001,2024-04-13,8,4,Saturday,1
SKU_BEAUTY_002,2024-04-13,5,4,Saturday,1
SKU_BEAUTY_003,2024-04-13,8,4,Saturday,1
SKU_BEAUTY_004,2024-04-13,3,4,Saturday,1
SKU_SPORTS_001,2024-04-13,4,4,Saturday,1
SKU_SPORTS_002,2024-04-13,4,4,Saturday,1
SKU_SPORTS_003,2024-04-13,2,4,Saturday,1
SKU_SPORTS_004,2024-04-13,3,4,Saturday,1
SKU_ELEC_001,2024-04-14,7,4,Sunday,1
SKU_ELEC_002,2024-04-14,5,4,Sunday,1
SKU_ELEC_003,2024-04-14,4,4,Sunday,1
SKU_ELEC_004,2024-04-14,8,4,Sunday,1
SKU_FASH_001,2024-04-14,8,4,Sunday,1
SKU_FASH_002,2024-04-14,3,4,Sunday,1
SKU_FASH_003,2024-04-14,3,4,Sunday,1
SKU_FASH_004,2024-04-14,1,4,Sunday,1
SKU_HOME_001,2024-04-14,7,4,Sunday,1
SKU_HOME_002,2024-04-14,2,4,Sunday,1
SKU_HOME_003,2024-04-14,1,4,Sunday,1
SKU_HOME_004,2024-04-14,1,4,Sunday,1
SKU_BEAUTY_001,2024-04-14,8,4,Sunday,1
SKU_BEAUTY_002,2024-04-14,5,4,Sunday,1
SKU_BEAUTY_003,2024-04-14,8,4,Sunday,1
SKU_BEAUTY_004,2024-04-14,3,4,Sunday,1
SKU_SPORTS_001,2024-04-14,3,4,Sunday,1
SKU_SPORTS_002,2024-04-14,5,4,Sunday,1
SKU_SPORTS_003,2024-04-14,2,4,Sunday,1
SKU_SPORTS_004,2024-04-14,2,4,Sunday,1
SKU_ELEC_001,2024-04-15,5,4,Monday,0
SKU_ELEC_002,2024-04-15,4,4,Monday,0
SKU_ELEC_003,2024-04-15,4,4,Monday,0
SKU_ELEC_004,2024-04-15,10,4,Monday,0
SKU_FASH_001,2024-04-15,6,4,Monday,0
SKU_FASH_002,2024-04-15,3,4,Monday,0
SKU_FASH_003,2024-04-15,3,4,Monday,0
SKU_FASH_004,2024-04-15,1,4,Monday,0
SKU_HOME_001,2024-04-15,5,4,Monday,0
SKU_HOME_002,2024-04-15,2,4,Monday,0
SKU_HOME_003,2024-04-15,1,4,Monday,0
SKU_HOME_004,2024-04-15,1,4,Monday,0
SKU_BEAUTY_001,2024-04-15,8,4,Monday,0
SKU_BEAUTY_002,2024-04-15,4,4,Monday,0
SKU_BEAUTY_003,2024-04-15,8,4,Monday,0
SKU_BEAUTY_004,2024-04-15,2,4,Monday,0
SKU_SPORTS_001,2024-04-15,3,4,Monday,0
SKU_SPORTS_002,2024-04-15,5,4,Monday,0
SKU_SPORTS_003,2024-04-15,0,4,Monday,0
SKU_SPORTS_004,2024-04-15,2,4,Monday,0
SKU_ELEC_001,2024-04-16,6,4,Tuesday,0
SKU_ELEC_002,2024-04-16,4,4,Tuesday,0
SKU_ELEC_003,2024-04-16,4,4,Tuesday,0
SKU_ELEC_004,2024-04-16,6,4,Tuesday,0
SKU_FASH_001,2024-04-16,5,4,Tuesday,0
SKU_FASH_002,2024-04-16,3,4,Tuesday,0
SKU_FASH_003,2024-04-16,3,4,Tuesday,0
SKU_FASH_004,2024-04-16,1,4,Tuesday,0
SKU_HOME_001,2024-04-16,5,4,Tuesday,0
SKU_HOME_002,2024-04-16,2,4,Tuesday,0
SKU_HOME_003,2024-04-16,0,4,Tuesday,0
SKU_HOME_004,2024-04-16,1,4,Tuesday,0
SKU_BEAUTY_001,2024-04-16,7,4,Tuesday,0
SKU_BEAUTY_002,2024-04-16,4,4,Tuesday,0
SKU_BEAUTY_003,2024-04-16,7,4,Tuesday,0
SKU_BEAUTY_004,2024-04-16,3,4,Tuesday,0
SKU_SPORTS_001,2024-04-16,3,4,Tuesday,0
SKU_SPORTS_002,2024-04-16,4,4,Tuesday,0
SKU_SPORTS_003,2024-04-16,2,4,Tuesday,0
SKU_SPORTS_004,2024-04-16,2,4,Tuesday,0
SKU_ELEC_001,2024-04-17,5,4,Wednesday,0
SKU_ELEC_002,2024-04-17,4,4,Wednesday,0
SKU_ELEC_003,2024-04-17,3,4,Wednesday,0
SKU_ELEC_004,2024-04-17,7,4,Wednesday,0
SKU_FASH_001,2024-04-17,6,4,Wednesday,0
SKU_FASH_002,2024-04-17,3,4,Wednesday,0
SKU_FASH_003,2024-04-17,2,4,Wednesday,0
SKU_FASH_004,2024-04-17,1,4,Wednesday,0
SKU_HOME_001,2024-04-17,5,4,Wednesday,0
SKU_HOME_002,2024-04-17,2,4,Wednesday,0
SKU_HOME_003,2024-04-17,1,4,Wednesday,0
SKU_HOME_004,2024-04-17,1,4,Wednesday,0
SKU_BEAUTY_001,2024-04-17,7,4,Wednesday,0
SKU_BEAUTY_002,2024-04-17,0,4,Wednesday,0
SKU_BEAUTY_003,2024-04-17,0,4,Wednesday,0
SKU_BEAUTY_004,2024-04-17,2,4,Wednesday,0
SKU_SPORTS_001,2024-04-17,0,4,Wednesday,0
SKU_SPORTS_002,2024-04-17,5,4,Wednesday,0
SKU_SPORTS_003,2024-04-17,2,4,Wednesday,0
SKU_SPORTS_004,2024-04-17,2,4,Wednesday,0
SKU_ELEC_001,2024-04-18,5,4,Thursday,0
SKU_ELEC_002,2024-04-18,4,4,Thursday,0
SKU_ELEC_003,2024-04-18,5,4,Thursday,0
SKU_ELEC_004,2024-04-18,9,4,Thursday,0
SKU_FASH_001,2024-04-18,6,4,Thursday,0
SKU_FASH_002,2024-04-18,0,4,Thursday,0
SKU_FASH_003,2024-04-18,3,4,Thursday,0
SKU_FASH_004,2024-04-18,1,4,Thursday,0
SKU_HOME_001,2024-04-18,0,4,Thursday,0
SKU_HOME_002,2024-04-18,2,4,Thursday,0
SKU_HOME_003,2024-04-18,1,4,Thursday,0
SKU_HOME_004,2024-04-18,1,4,Thursday,0
SKU_BEAUTY_001,2024-04-18,6,4,Thursday,0
SKU_BEAUTY_002,2024-04-18,4,4,Thursday,0
SKU_BEAUTY_003,2024-04-18,6,4,Thursday,0
SKU_BEAUTY_004,2024-04-18,3,4,Thursday,0
SKU_SPORTS_001,2024-04-18,3,4,Thursday,0
SKU_SPORTS_002,2024-04-18,3,4,Thursday,0
SKU_SPORTS_003,2024-04-18,2,4,Thursday,0
SKU_SPORTS_004,2024-04-18,2,4,Thursday,0
SKU_ELEC_001,2024-04-19,7,4,Friday,0
SKU_ELEC_002,2024-04-19,4,4,Friday,0
SKU_ELEC_003,2024-04-19,4,4,Friday,0
SKU_ELEC_004,2024-04-19,7,4,Friday,0
SKU_FASH_001,2024-04-19,6,4,Friday,0
SKU_FASH_002,2024-04-19,3,4,Friday,0
SKU_FASH_003,2024-04-19,3,4,Friday,0
SKU_FASH_004,2024-04-19,1,4,Friday,0
SKU_HOME_001,2024-04-19,6,4,Friday,0
SKU_HOME_002,2024-04-19,2,4,Friday,0
SKU_HOME_003,2024-04-19,1,4,Friday,0
SKU_HOME_004,2024-04-19,1,4,Friday,0
SKU_BEAUTY_001,2024-04-19,7,4,Friday,0
SKU_BEAUTY_002,2024-04-19,3,4,Friday,0
SKU_BEAUTY_003,2024-04-19,8,4,Friday,0
SKU_BEAUTY_004,2024-04-19,3,4,Friday,0
SKU_SPORTS_001,2024-04-19,3,4,Friday,0
SKU_SPORTS_002,2024-04-19,4,4,Friday,0
SKU_SPORTS_003,2024-04-19,2,4,Friday,0
SKU_SPORTS_004,2024-04-19,2,4,Friday,0
SKU_ELEC_001,2024-04-20,6,4,Saturday,1
SKU_ELEC_002,2024-04-20,5,4,Saturday,1
SKU_ELEC_003,2024-04-20,4,4,Saturday,1
SKU_ELEC_004,2024-04-20,8,4,Saturday,1
SKU_FASH_001,2024-04-20,9,4,Saturday,1
SKU_FASH_002,2024-04-20,3,4,Saturday,1
SKU_FASH_003,2024-04-20,4,4,Saturday,1
SKU_FASH_004,2024-04-20,2,4,Saturday,1
SKU_HOME_001,2024-04-20,6,4,Saturday,1
SKU_HOME_002,2024-04-20,2,4,Saturday,1
SKU_HOME_003,2024-04-20,2,4,Saturday,1
SKU_HOME_004,2024-04-20,0,4,Saturday,1
SKU_BEAUTY_001,2024-04-20,8,4,Saturday,1
SKU_BEAUTY_002,2024-04-20,0,4,Saturday,1
SKU_BEAUTY_003,2024-04-20,8,4,Saturday,1
SKU_BEAUTY_004,2024-04-20,3,4,Saturday,1
SKU_SPORTS_001,2024-04-20,3,4,Saturday,1
SKU_SPORTS_002,2024-04-20,5,4,Saturday,1
SKU_SPORTS_003,2024-04-20,3,4,Saturday,1
SKU_SPORTS_004,2024-04-20,0,4,Saturday,1
SKU_ELEC_001,2024-04-21,8,4,Sunday,1
SKU_ELEC_002,2024-04-21,5,4,Sunday,1
SKU_ELEC_003,2024-04-21,5,4,Sunday,1
SKU_ELEC_004,2024-04-21,10,4,Sunday,1
SKU_FASH_001,2024-04-21,8,4,Sunday,1
SKU_FASH_002,2024-04-21,3,4,Sunday,1
SKU_FASH_003,2024-04-21,3,4,Sunday,1
SKU_FASH_004,2024-04-21,1,4,Sunday,1
SKU_HOME_001,2024-04-21,6,4,Sunday,1
SKU_HOME_002,2024-04-21,2,4,Sunday,1
SKU_HOME_003,2024-04-21,1,4,Sunday,1
SKU_HOME_004,2024-04-21,1,4,Sunday,1
SKU_BEAUTY_001,2024-04-21,7,4,Sunday,1
SKU_BEAUTY_002,2024-04-21,4,4,Sunday,1
SKU_BEAUTY_003,2024-04-21,8,4,Sunday,1
SKU_BEAUTY_004,2024-04-21,0,4,Sunday,1
SKU_SPORTS_001,2024-04-21,3,4,Sunday,1
SKU_SPORTS_002,2024-04-21,5,4,Sunday,1
SKU_SPORTS_003,2024-04-21,3,4,Sunday,1
SKU_SPORTS_004,2024-04-21,3,4,Sunday,1
SKU_ELEC_001,2024-04-22,7,4,Monday,0
SKU_ELEC_002,2024-04-22,0,4,Monday,0
SKU_ELEC_003,2024-04-22,4,4,Monday,0
SKU_ELEC_004,2024-04-22,8,4,Monday,0
